LncRNAID,Gene alias,Transcript alias,Chr,SNPID,Disease/Trait name
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs12466350,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs12466350,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs12466350,Diabetic nephropathy in type 2 diabetes mellitus - end stage renal disease
LSLNC002224,NONHSAG035095,NONHSAT089771,3,rs7616171,"Type 2 diabetes, combined control dataset, gender differentiated"
LSLNC002224,NONHSAG035095,NONHSAT089771,3,rs7616171,"Type 2 diabetes, combined control dataset, gender differentiated"
LSLNC003249,NONHSAG040178,NONHSAT101013,5,rs6451212,Type 2 diabetes
LSLNC003249,NONHSAG040178,NONHSAT101013,5,rs6451212,Type 2 diabetes
LSLNC003249,NONHSAG040178,NONHSAT101013,5,rs6895801,Type 2 diabetes
LSLNC003249,NONHSAG040178,NONHSAT101013,5,rs6895801,Type 2 diabetes
LSLNC003249,NONHSAG040178,NONHSAT101013,5,rs7736028,Type 2 diabetes
LSLNC003249,NONHSAG040178,NONHSAT101013,5,rs7736028,Type 2 diabetes
LSLNC003249,NONHSAG040178,NONHSAT101013,5,rs4130605,Type 2 diabetes
LSLNC003249,NONHSAG040178,NONHSAT101013,5,rs4130605,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes without obesity
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes without obesity
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes without obesity
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes without obesity
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes without obesity
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes without obesity
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes without obesity
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes without obesity
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes without obesity
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (males)
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (females)
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (males)
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (females)
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (males)
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (females)
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (males)
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (females)
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (males)
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (females)
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (males)
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (females)
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (males)
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs6878122,Type 2 diabetes (females)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes without obesity
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes without obesity
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes without obesity
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes without obesity
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes without obesity
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes without obesity
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes without obesity
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes without obesity
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes without obesity
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (males)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (females)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (males)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (females)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (males)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (females)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (males)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (females)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (males)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (females)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (males)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (females)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (males)
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs6878122,Type 2 diabetes (females)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes without obesity
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes without obesity
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes without obesity
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes without obesity
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes without obesity
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes without obesity
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes without obesity
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes without obesity
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes without obesity
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (males)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (females)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (males)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (females)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (males)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (females)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (males)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (females)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (males)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (females)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (males)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (females)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (males)
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs6878122,Type 2 diabetes (females)
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes without obesity
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes without obesity
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes without obesity
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes without obesity
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes without obesity
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes without obesity
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes without obesity
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes without obesity
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes without obesity
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs6878122,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs6878122,Type 2 diabetes (males)
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs6878122,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs6878122,Type 2 diabetes (females)
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs6878122,Type 2 diabetes
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs6878122,Type 2 diabetes (males)
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs6878122,Type 2 diabetes
