LncRNAID,Gene alias,Transcript alias,Chr,SNPID,Disease/Trait name
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs10179945,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs10197398,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs11125878,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs12614622,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs1371115,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs1561447,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs4665739,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs4665744,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs4665745,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs4665746,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs4665750,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs6545864,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs6724696,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs7579073,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs7586171,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs11125884,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs12466350,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs2043862,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs2384082,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs4665753,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs4665757,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs4665759,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs4665761,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs6545879,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs6545880,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs6705367,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs6749815,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs6754325,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs1470038,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs6545891,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs6545898,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs893590,Obesity with early age of onset (age >2)
LSLNC001175,NONHSAG027247,NONHSAT069626,2,rs893593,Obesity with early age of onset (age >2)
LSLNC001176,NONHSAG027247,NONHSAT069627,2,rs13388020,Obesity with early age of onset (age >2)
LSLNC001176,NONHSAG027247,NONHSAT069627,2,rs13388020,Obesity (body mass index (BMI))
LSLNC001176,NONHSAG027247,NONHSAT069627,2,rs6545841,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs13388020,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs13388020,Obesity (body mass index (BMI))
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs6545841,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs1579672,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs1595612,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs1837311,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs1982200,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs2384080,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs4146915,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs4384733,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs6749526,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs963948,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs981051,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs981052,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs10179945,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs10197398,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs11125878,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs12614622,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs1371115,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs1561447,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs4665739,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs4665744,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs4665745,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs4665746,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs4665750,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs6545864,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs6724696,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs7579073,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs7586171,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs11125884,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs12466350,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs2043862,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs2384082,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs4665753,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs4665757,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs4665759,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs4665761,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs6545879,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs6545880,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs6705367,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs6749815,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs6754325,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs1470038,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs6545891,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs6545898,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs873215,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs893588,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs893589,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs893590,Obesity with early age of onset (age >2)
LSLNC001177,NONHSAG027247,NONHSAT069628,2,rs893593,Obesity with early age of onset (age >2)
LSLNC001242,NONHSAG027757,NONHSAT070694,2,rs2160931,Obesity with early age of onset (age >2)
LSLNC001243,NONHSAG027765,NONHSAT070711,2,rs10183655,Obesity with early age of onset (age >2)
LSLNC001243,NONHSAG027765,NONHSAT070711,2,rs3731967,Obesity with early age of onset (age >2)
LSLNC001243,NONHSAG027765,NONHSAT070711,2,rs6724389,Obesity with early age of onset (age >2)
LSLNC001243,NONHSAG027765,NONHSAT070711,2,rs1477258,Obesity with early age of onset (age >2)
LSLNC001243,NONHSAG027765,NONHSAT070711,2,rs6746965,Obesity with early age of onset (age >2)
LSLNC001243,NONHSAG027765,NONHSAT070711,2,rs6711105,Obesity with early age of onset (age >2)
LSLNC001243,NONHSAG027765,NONHSAT070711,2,rs1363063,Obesity with early age of onset (age >2)
LSLNC001243,NONHSAG027765,NONHSAT070711,2,rs1421622,Obesity with early age of onset (age >2)
LSLNC001243,NONHSAG027765,NONHSAT070711,2,rs6545384,Obesity with early age of onset (age >2)
LSLNC001245,NONHSAG027765,NONHSAT070713,2,rs10183655,Obesity with early age of onset (age >2)
LSLNC001245,NONHSAG027765,NONHSAT070713,2,rs3731967,Obesity with early age of onset (age >2)
LSLNC001245,NONHSAG027765,NONHSAT070713,2,rs6724389,Obesity with early age of onset (age >2)
LSLNC001245,NONHSAG027765,NONHSAT070713,2,rs1477258,Obesity with early age of onset (age >2)
LSLNC001245,NONHSAG027765,NONHSAT070713,2,rs6746965,Obesity with early age of onset (age >2)
LSLNC001245,NONHSAG027765,NONHSAT070713,2,rs6711105,Obesity with early age of onset (age >2)
LSLNC001245,NONHSAG027765,NONHSAT070713,2,rs1363063,Obesity with early age of onset (age >2)
LSLNC001245,NONHSAG027765,NONHSAT070713,2,rs1421622,Obesity with early age of onset (age >2)
LSLNC001246,NONHSAG027765,NONHSAT070714,2,rs10183655,Obesity with early age of onset (age >2)
LSLNC001246,NONHSAG027765,NONHSAT070714,2,rs3731967,Obesity with early age of onset (age >2)
LSLNC001246,NONHSAG027765,NONHSAT070714,2,rs6724389,Obesity with early age of onset (age >2)
LSLNC001246,NONHSAG027765,NONHSAT070714,2,rs1477258,Obesity with early age of onset (age >2)
LSLNC001246,NONHSAG027765,NONHSAT070714,2,rs6746965,Obesity with early age of onset (age >2)
LSLNC001246,NONHSAG027765,NONHSAT070714,2,rs6711105,Obesity with early age of onset (age >2)
LSLNC001246,NONHSAG027765,NONHSAT070714,2,rs1363063,Obesity with early age of onset (age >2)
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs10198552,Obesity-related traits
LSLNC001781,NONHSAG029445,NONHSAT074729,2,rs354694,Obesity (body mass index (BMI))
LSLNC001838,NONHSAG029787,NONHSAT075414,2,rs10803851,Obesity (body mass index (BMI))
LSLNC001838,NONHSAG029787,NONHSAT075414,2,rs1861288,Obesity (body mass index (BMI))
LSLNC001838,NONHSAG029787,NONHSAT075414,2,rs1157200,Obesity with early age of onset (age >2)
LSLNC001853,NONHSAG029841,NONHSAT075527,2,rs2028382,Obesity with early age of onset (age >2)
LSLNC001853,NONHSAG029841,NONHSAT075527,2,rs11685001,Obesity with early age of onset (age >2)
LSLNC001853,NONHSAG029841,NONHSAT075527,2,rs6707969,Obesity with early age of onset (age >2)
LSLNC001858,NONHSAG029906,NONHSAT075636,2,rs2072590,Obesity with early age of onset (age >2)
LSLNC001859,NONHSAG029906,NONHSAT075637,2,rs2072590,Obesity with early age of onset (age >2)
LSLNC001861,NONHSAG029906,NONHSAT075640,2,rs2072590,Obesity with early age of onset (age >2)
LSLNC001862,NONHSAG029906,NONHSAT075641,2,rs2072590,Obesity with early age of onset (age >2)
LSLNC001863,NONHSAG029906,NONHSAT075642,2,rs2072590,Obesity with early age of onset (age >2)
LSLNC001864,NONHSAG029906,NONHSAT075643,2,rs2072590,Obesity with early age of onset (age >2)
LSLNC001865,NONHSAG029906,NONHSAT075644,2,rs2072590,Obesity with early age of onset (age >2)
LSLNC001866,NONHSAG029906,NONHSAT075645,2,rs2072590,Obesity with early age of onset (age >2)
LSLNC001867,NONHSAG029906,NONHSAT075646,2,rs2072590,Obesity with early age of onset (age >2)
LSLNC001868,NONHSAG029906,NONHSAT075647,2,rs2072590,Obesity with early age of onset (age >2)
LSLNC001921,NONHSAG030432,NONHSAT076721,2,rs16851771,Obesity-related traits
LSLNC001922,NONHSAG030432,NONHSAT076722,2,rs16851771,Obesity-related traits
LSLNC001930,NONHSAG030516,NONHSAT076894,2,rs13403276,Obesity-related traits
LSLNC001937,NONHSAG030588,NONHSAT077042,2,rs17471191,Obesity with early age of onset (age >2)
LSLNC002002,NONHSAG029787,NONHSAT147126,2,rs10803851,Obesity (body mass index (BMI))
LSLNC002002,NONHSAG029787,NONHSAT147126,2,rs1861288,Obesity (body mass index (BMI))
LSLNC002027,NONHSAG034317,NONHSAT087645,3,rs9836040,Obesity (body mass index (BMI))
LSLNC002028,NONHSAG034317,NONHSAT087646,3,rs9836040,Obesity (body mass index (BMI))
LSLNC002076,NONHSAG034527,NONHSAT088468,3,rs6778562,Obesity with early age of onset (age >2)
LSLNC002078,NONHSAG034527,NONHSAT088470,3,rs6778562,Obesity with early age of onset (age >2)
LSLNC002079,NONHSAG034527,NONHSAT088472,3,rs6778562,Obesity with early age of onset (age >2)
LSLNC002114,NONHSAG034693,NONHSAT088851,3,rs9819360,Extreme obesity with early age of onset
LSLNC002114,NONHSAG034693,NONHSAT088851,3,rs9819360,Obesity (early onset extreme)
LSLNC002115,NONHSAG034693,NONHSAT088852,3,rs9819360,Extreme obesity with early age of onset
LSLNC002115,NONHSAG034693,NONHSAT088852,3,rs9819360,Obesity (early onset extreme)
LSLNC002116,NONHSAG034693,NONHSAT088853,3,rs9819360,Extreme obesity with early age of onset
LSLNC002116,NONHSAG034693,NONHSAT088853,3,rs9819360,Obesity (early onset extreme)
LSLNC002117,NONHSAG034693,NONHSAT088854,3,rs9819360,Extreme obesity with early age of onset
LSLNC002117,NONHSAG034693,NONHSAT088854,3,rs9819360,Obesity (early onset extreme)
LSLNC002118,NONHSAG034693,NONHSAT088855,3,rs9819360,Extreme obesity with early age of onset
LSLNC002118,NONHSAG034693,NONHSAT088855,3,rs9819360,Obesity (early onset extreme)
LSLNC002219,NONHSAG035075,NONHSAT089710,3,rs2329021,Obesity with early age of onset (age >2)
LSLNC002220,NONHSAG035076,NONHSAT089711,3,rs4855885,Obesity with early age of onset (age >2)
LSLNC002221,NONHSAG035076,NONHSAT089712,3,rs4855885,Obesity with early age of onset (age >2)
LSLNC002223,NONHSAG035083,NONHSAT089750,3,rs7613603,Obesity with early age of onset (age >2)
LSLNC002224,NONHSAG035095,NONHSAT089771,3,rs2230593,Obesity with early age of onset (age >2)
LSLNC002518,NONHSAG035106,NONHSAT089788,3,rs2526387,Obesity with early age of onset (age >2)
LSLNC002518,NONHSAG035106,NONHSAT089788,3,rs2014830,Obesity with early age of onset (age >2)
LSLNC002703,NONHSAG036932,NONHSAT093879,3,rs759602,Obesity with early age of onset (age >2)
LSLNC002776,NONHSAG037390,NONHSAT094990,4,rs1801214,Type 2 diabetes without obesity
LSLNC002847,NONHSAG037946,NONHSAT096397,4,rs17082977,Obesity with early age of onset (age >2)
LSLNC002848,NONHSAG037946,NONHSAT096398,4,rs17082977,Obesity with early age of onset (age >2)
LSLNC002955,NONHSAG038486,NONHSAT097518,4,rs13132688,Obesity-related traits
LSLNC002956,NONHSAG038486,NONHSAT097519,4,rs13132688,Obesity-related traits
LSLNC003009,NONHSAG038657,NONHSAT097855,4,rs11098163,Obesity (body mass index (BMI))
LSLNC003009,NONHSAG038657,NONHSAT097855,4,rs6831071,Obesity (body mass index (BMI))
LSLNC003009,NONHSAG038657,NONHSAT097855,4,rs12054589,Obesity (body mass index (BMI))
LSLNC003009,NONHSAG038657,NONHSAT097855,4,rs2306775,Obesity (body mass index (BMI))
LSLNC003024,NONHSAG038756,NONHSAT098070,4,rs7692994,Obesity (body mass index (BMI))
LSLNC003027,NONHSAG038756,NONHSAT098073,4,rs7692994,Obesity (body mass index (BMI))
LSLNC003032,NONHSAG038756,NONHSAT098079,4,rs7692994,Obesity (body mass index (BMI))
LSLNC003037,NONHSAG038756,NONHSAT098086,4,rs7692994,Obesity (body mass index (BMI))
LSLNC003183,NONHSAG039528,NONHSAT099619,4,rs4599460,Obesity with early age of onset (age >2)
LSLNC003249,NONHSAG040178,NONHSAT101013,5,rs11742689,Obesity (body mass index (BMI))
LSLNC003370,NONHSAG040784,NONHSAT102261,5,rs4457053,Type 2 diabetes without obesity
LSLNC003372,NONHSAG040784,NONHSAT102263,5,rs4457053,Type 2 diabetes without obesity
LSLNC003373,NONHSAG040784,NONHSAT102264,5,rs4457053,Type 2 diabetes without obesity
LSLNC003374,NONHSAG040784,NONHSAT102265,5,rs4457053,Type 2 diabetes without obesity
LSLNC003378,NONHSAG040784,NONHSAT102270,5,rs4457053,Type 2 diabetes without obesity
LSLNC003379,NONHSAG040784,NONHSAT102271,5,rs4457053,Type 2 diabetes without obesity
LSLNC003381,NONHSAG040784,NONHSAT102273,5,rs4457053,Type 2 diabetes without obesity
LSLNC003382,NONHSAG040784,NONHSAT102274,5,rs4457053,Type 2 diabetes without obesity
LSLNC003383,NONHSAG040784,NONHSAT102276,5,rs4457053,Type 2 diabetes without obesity
LSLNC003384,NONHSAG040784,NONHSAT102277,5,rs4457053,Type 2 diabetes without obesity
LSLNC003393,NONHSAG040832,NONHSAT102374,5,rs259067,Obesity
LSLNC003420,NONHSAG040910,NONHSAT102521,5,rs309583,Obesity (body mass index (BMI))
LSLNC003420,NONHSAG040910,NONHSAT102521,5,rs309585,Obesity (body mass index (BMI))
LSLNC003430,NONHSAG040980,NONHSAT102690,5,rs10037047,Obesity with early age of onset (age >2)
LSLNC003430,NONHSAG040980,NONHSAT102690,5,rs10042828,Obesity with early age of onset (age >2)
LSLNC003431,NONHSAG040980,NONHSAT102691,5,rs10037047,Obesity with early age of onset (age >2)
LSLNC003432,NONHSAG040980,NONHSAT102692,5,rs10037047,Obesity with early age of onset (age >2)
LSLNC003432,NONHSAG040980,NONHSAT102692,5,rs10042828,Obesity with early age of onset (age >2)
LSLNC003433,NONHSAG040980,NONHSAT102694,5,rs10037047,Obesity with early age of onset (age >2)
LSLNC003434,NONHSAG040980,NONHSAT102696,5,rs10037047,Obesity with early age of onset (age >2)
LSLNC003435,NONHSAG040980,NONHSAT102697,5,rs10037047,Obesity with early age of onset (age >2)
LSLNC003435,NONHSAG040980,NONHSAT102697,5,rs10042828,Obesity with early age of onset (age >2)
LSLNC003437,NONHSAG040980,NONHSAT102699,5,rs10037047,Obesity with early age of onset (age >2)
LSLNC003438,NONHSAG040980,NONHSAT102700,5,rs10037047,Obesity with early age of onset (age >2)
LSLNC003439,NONHSAG040980,NONHSAT102702,5,rs10037047,Obesity with early age of onset (age >2)
LSLNC003440,NONHSAG040980,NONHSAT102706,5,rs10042828,Obesity with early age of onset (age >2)
LSLNC003441,NONHSAG040980,NONHSAT102709,5,rs10042828,Obesity with early age of onset (age >2)
LSLNC003467,NONHSAG041069,NONHSAT102878,5,rs6234,Obesity (body mass index (BMI))
LSLNC003502,NONHSAG041270,NONHSAT103281,5,rs400028,Obesity-related traits
LSLNC003548,NONHSAG041480,NONHSAT103661,5,rs374748,Extreme obesity (body mass index (BMI))
LSLNC003548,NONHSAG041480,NONHSAT103661,5,rs374748,Obesity (extreme)
LSLNC003679,NONHSAG042080,NONHSAT104816,5,rs6556407,Obesity with early age of onset (age >2)
LSLNC003781,NONHSAG041069,NONHSAT147350,5,rs6234,Obesity (body mass index (BMI))
LSLNC003823,NONHSAG043013,NONHSAT107741,6,rs11970705,Obesity (body mass index (BMI))
LSLNC003823,NONHSAG043013,NONHSAT107741,6,rs9380152,Obesity (body mass index (BMI))
LSLNC003880,NONHSAG043874,NONHSAT113010,6,rs4714942,Obesity (body mass index (BMI))
LSLNC003886,NONHSAG043961,NONHSAT113180,6,rs661603,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs1042448,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs1042544,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs1367730,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs2179919,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs2295118,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs2395313,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs2395314,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3091282,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3091283,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3097652,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3117222,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3117223,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3117225,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3117228,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3128917,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3128919,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3128963,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3128972,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3130188,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3130190,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs3130191,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs574503121,Obesity (extreme)
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277458,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277460,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277463,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277468,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277469,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277470,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277477,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277479,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277492,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277497,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277515,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277518,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277533,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277534,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277538,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277540,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277541,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277542,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277545,Obesity (body mass index (BMI))
LSLNC004022,NONHSAG043589,NONHSAT108967,6,rs9277546,Obesity (body mass index (BMI))
