LncRNAID,Gene alias,Transcript alias,Chr,SNPID,Disease/Trait name
LSLNC000974,NONHSAG004065,NONHSAT009020,1,rs823128,Parkinson's disease (PD)
LSLNC001014,NONHSAG004359,NONHSAT009623,1,rs11118618,Parkinson's disease (PD)
LSLNC001014,NONHSAG004359,NONHSAT009623,1,rs11118618,Parkinson's disease
LSLNC001037,NONHSAG004560,NONHSAT010069,1,rs201820188,Parkinson's disease
LSLNC001037,NONHSAG004560,NONHSAT010069,1,rs2036773,Parkinson's disease
LSLNC001037,NONHSAG004560,NONHSAT010069,1,rs2036773,Parkinson's disease (PD)
LSLNC001037,NONHSAG004560,NONHSAT010069,1,rs201183839,Parkinson's disease
LSLNC001170,NONHSAG027232,NONHSAT069579,2,rs2543662,Parkinson's disease
LSLNC001170,NONHSAG027232,NONHSAT069579,2,rs2543662,Parkinson's disease (PD)
LSLNC001172,NONHSAG027232,NONHSAT069581,2,rs2543662,Parkinson's disease
LSLNC001172,NONHSAG027232,NONHSAT069581,2,rs2543662,Parkinson's disease (PD)
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs6759870,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs1991601,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs1991601,Parkinson's disease (PD)
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs2115874,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs6433497,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs7590328,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs13024657,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs6713018,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs6735680,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs1864453,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs2033314,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs2033315,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs12466643,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs10168156,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs1367219,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs10197521,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs10803884,Parkinson's disease
LSLNC001439,NONHSAG029873,NONHSAT075571,2,rs13014880,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs1942055,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs11887093,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs16831001,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs4954176,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs6430538,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs6734820,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs6751833,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs7599054,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs7599054,Parkinson's disease (PD)
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs12471304,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs4954179,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs6430539,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs6716734,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs10928518,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs11900331,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs11902999,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs1942050,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs6736792,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs6740829,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs749017,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs13390951,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs1942054,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs4953936,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs6710823,Parkinson's disease (PD)
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs6710823,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs1954874,Parkinson's disease
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs6729702,Parkinson's disease (PD)
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs6430552,Parkinson's disease (PD)
LSLNC001774,NONHSAG029357,NONHSAT074567,2,rs6714498,Parkinson's disease (PD)
LSLNC001775,NONHSAG029357,NONHSAT074574,2,rs6430552,Parkinson's disease (PD)
LSLNC001775,NONHSAG029357,NONHSAT074574,2,rs6714498,Parkinson's disease (PD)
LSLNC001776,NONHSAG029357,NONHSAT074578,2,rs6714498,Parkinson's disease (PD)
LSLNC001777,NONHSAG029357,NONHSAT074579,2,rs6714498,Parkinson's disease (PD)
LSLNC001779,NONHSAG029357,NONHSAT074581,2,rs6714498,Parkinson's disease (PD)
LSLNC001802,NONHSAG029661,NONHSAT075154,2,rs7591506,Parkinson's disease (PD)
LSLNC001802,NONHSAG029661,NONHSAT075154,2,rs7591506,Parkinson's disease
LSLNC001803,NONHSAG029664,NONHSAT075161,2,rs7309,Parkinson's disease
LSLNC001803,NONHSAG029664,NONHSAT075161,2,rs7309,Parkinson's disease (PD)
LSLNC001804,NONHSAG029664,NONHSAT075162,2,rs7309,Parkinson's disease
LSLNC001804,NONHSAG029664,NONHSAT075162,2,rs7309,Parkinson's disease (PD)
LSLNC001805,NONHSAG029664,NONHSAT075163,2,rs7309,Parkinson's disease
LSLNC001805,NONHSAG029664,NONHSAT075163,2,rs7309,Parkinson's disease (PD)
LSLNC001853,NONHSAG029841,NONHSAT075527,2,rs10182247,Parkinson's disease (PD)
LSLNC001853,NONHSAG029841,NONHSAT075527,2,rs10182247,Parkinson's disease
LSLNC001853,NONHSAG029841,NONHSAT075527,2,rs8446,Parkinson's disease (PD)
LSLNC001853,NONHSAG029841,NONHSAT075527,2,rs8446,Parkinson's disease
LSLNC002310,NONHSAG035752,NONHSAT091210,3,rs1627606,Parkinson's disease
LSLNC002311,NONHSAG035752,NONHSAT091211,3,rs1627606,Parkinson's disease
LSLNC002311,NONHSAG035752,NONHSAT091211,3,rs2613964,Parkinson's disease (PD)
LSLNC002311,NONHSAG035752,NONHSAT091211,3,rs2613964,Parkinson's disease
LSLNC002314,NONHSAG035752,NONHSAT091214,3,rs1627606,Parkinson's disease
LSLNC002359,NONHSAG035965,NONHSAT091649,3,rs9822040,Parkinson's disease (PD)
LSLNC002359,NONHSAG035965,NONHSAT091649,3,rs9822040,Parkinson's disease
LSLNC002361,NONHSAG035965,NONHSAT091651,3,rs9822040,Parkinson's disease (PD)
LSLNC002361,NONHSAG035965,NONHSAT091651,3,rs9822040,Parkinson's disease
LSLNC002369,NONHSAG036047,NONHSAT092020,3,rs4076437,Parkinson's disease (PD)
LSLNC002370,NONHSAG036047,NONHSAT092021,3,rs4076437,Parkinson's disease (PD)
LSLNC002371,NONHSAG036047,NONHSAT092022,3,rs4076437,Parkinson's disease (PD)
LSLNC002372,NONHSAG036047,NONHSAT092023,3,rs4076437,Parkinson's disease (PD)
LSLNC002373,NONHSAG036047,NONHSAT092024,3,rs4076437,Parkinson's disease (PD)
LSLNC002374,NONHSAG036047,NONHSAT092025,3,rs4076437,Parkinson's disease (PD)
LSLNC002423,NONHSAG036390,NONHSAT092700,3,rs7648424,Parkinson's disease
LSLNC002424,NONHSAG036390,NONHSAT092701,3,rs7648424,Parkinson's disease
LSLNC002427,NONHSAG036394,NONHSAT092712,3,rs358958,Parkinson's disease
LSLNC002427,NONHSAG036394,NONHSAT092712,3,rs358958,Parkinson's disease (PD)
LSLNC002464,NONHSAG036813,NONHSAT093631,3,rs9879377,Parkinson's disease
LSLNC002574,NONHSAG035732,NONHSAT091166,3,rs9867544,Parkinson's disease (PD)
LSLNC002575,NONHSAG035732,NONHSAT091167,3,rs9867544,Parkinson's disease (PD)
LSLNC002575,NONHSAG035732,NONHSAT091167,3,rs1879512,Parkinson's disease (PD)
LSLNC002575,NONHSAG035732,NONHSAT091167,3,rs7641311,Parkinson's disease (PD)
LSLNC002576,NONHSAG035732,NONHSAT091168,3,rs9867544,Parkinson's disease (PD)
LSLNC002576,NONHSAG035732,NONHSAT091168,3,rs1879512,Parkinson's disease (PD)
LSLNC002576,NONHSAG035732,NONHSAT091168,3,rs7641311,Parkinson's disease (PD)
LSLNC002577,NONHSAG035732,NONHSAT091169,3,rs9867544,Parkinson's disease (PD)
LSLNC002577,NONHSAG035732,NONHSAT091169,3,rs1879512,Parkinson's disease (PD)
LSLNC002577,NONHSAG035732,NONHSAT091169,3,rs7641311,Parkinson's disease (PD)
LSLNC002578,NONHSAG035732,NONHSAT091170,3,rs9867544,Parkinson's disease (PD)
LSLNC002578,NONHSAG035732,NONHSAT091170,3,rs1879512,Parkinson's disease (PD)
LSLNC002578,NONHSAG035732,NONHSAT091170,3,rs7641311,Parkinson's disease (PD)
LSLNC002580,NONHSAG035732,NONHSAT091172,3,rs9867544,Parkinson's disease (PD)
LSLNC002580,NONHSAG035732,NONHSAT091172,3,rs1879512,Parkinson's disease (PD)
LSLNC002580,NONHSAG035732,NONHSAT091172,3,rs7641311,Parkinson's disease (PD)
LSLNC002581,NONHSAG035732,NONHSAT091173,3,rs1879512,Parkinson's disease (PD)
LSLNC002581,NONHSAG035732,NONHSAT091173,3,rs7641311,Parkinson's disease (PD)
LSLNC002582,NONHSAG035732,NONHSAT091174,3,rs1879512,Parkinson's disease (PD)
LSLNC002582,NONHSAG035732,NONHSAT091174,3,rs7641311,Parkinson's disease (PD)
LSLNC002660,NONHSAG036505,NONHSAT092926,3,rs1656376,Parkinson's disease (PD)
LSLNC002660,NONHSAG036505,NONHSAT092926,3,rs1656376,Parkinson's disease
LSLNC002660,NONHSAG036505,NONHSAT092926,3,rs1714524,Parkinson's disease (PD)
LSLNC002660,NONHSAG036505,NONHSAT092926,3,rs1714524,Parkinson's disease
LSLNC002661,NONHSAG036505,NONHSAT092927,3,rs1656376,Parkinson's disease (PD)
LSLNC002661,NONHSAG036505,NONHSAT092927,3,rs1656376,Parkinson's disease
LSLNC002661,NONHSAG036505,NONHSAT092927,3,rs1714524,Parkinson's disease (PD)
LSLNC002661,NONHSAG036505,NONHSAT092927,3,rs1714524,Parkinson's disease
LSLNC002662,NONHSAG036505,NONHSAT092928,3,rs1656376,Parkinson's disease (PD)
LSLNC002662,NONHSAG036505,NONHSAT092928,3,rs1656376,Parkinson's disease
LSLNC002662,NONHSAG036505,NONHSAT092928,3,rs1714524,Parkinson's disease (PD)
LSLNC002662,NONHSAG036505,NONHSAT092928,3,rs1714524,Parkinson's disease
LSLNC002663,NONHSAG036505,NONHSAT092929,3,rs1656376,Parkinson's disease (PD)
LSLNC002663,NONHSAG036505,NONHSAT092929,3,rs1656376,Parkinson's disease
LSLNC002663,NONHSAG036505,NONHSAT092929,3,rs1714524,Parkinson's disease (PD)
LSLNC002663,NONHSAG036505,NONHSAT092929,3,rs1714524,Parkinson's disease
LSLNC002718,NONHSAG036047,NONHSAT147251,3,rs4076437,Parkinson's disease (PD)
LSLNC002736,NONHSAG037225,NONHSAT094610,4,rs12644402,Parkinson's disease
LSLNC002737,NONHSAG037225,NONHSAT094611,4,rs12644402,Parkinson's disease
LSLNC002745,NONHSAG037235,NONHSAT094638,4,rs4583705,Parkinson's disease
LSLNC002788,NONHSAG037536,NONHSAT095614,4,rs6814988,Parkinson's disease
LSLNC002788,NONHSAG037536,NONHSAT095614,4,rs1861046,Parkinson's disease
LSLNC002788,NONHSAG037536,NONHSAT095614,4,rs1468737,Parkinson's disease
LSLNC002788,NONHSAG037536,NONHSAT095614,4,rs4698381,Parkinson's disease
LSLNC002788,NONHSAG037536,NONHSAT095614,4,rs6837765,Parkinson's disease
LSLNC002788,NONHSAG037536,NONHSAT095614,4,rs7661435,Parkinson's disease
LSLNC002790,NONHSAG037541,NONHSAT095622,4,rs6814988,Parkinson's disease
LSLNC002790,NONHSAG037541,NONHSAT095622,4,rs1861046,Parkinson's disease
LSLNC002790,NONHSAG037541,NONHSAT095622,4,rs1468737,Parkinson's disease
LSLNC002790,NONHSAG037541,NONHSAT095622,4,rs4698381,Parkinson's disease
LSLNC002790,NONHSAG037541,NONHSAT095622,4,rs6837765,Parkinson's disease
LSLNC002790,NONHSAG037541,NONHSAT095622,4,rs7661435,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs13104727,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs13128501,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs721136,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs12505194,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs17176388,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs1495556,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs1124015,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs1552970,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs1603252,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs6813115,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs6857779,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs7685009,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs17015809,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs1552972,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs1552973,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs1552974,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs1495557,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs2870006,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs6819340,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs10018847,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs10516839,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs10516839,Parkinson's disease (PD)
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs13125108,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs1430961,Parkinson's disease (PD)
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs11932021,Parkinson's disease (PD)
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs12644119,Parkinson's disease (PD)
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs12644119,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs356228,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs356229,Parkinson's disease
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs356229,Parkinson's disease (PD)
LSLNC002932,NONHSAG038419,NONHSAT097388,4,rs3857047,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs1124015,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs1552970,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs1603252,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs6813115,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs6857779,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs7685009,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs17015809,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs1552972,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs1552973,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs1552974,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs1495557,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs2870006,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs6819340,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs10018847,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs10516839,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs10516839,Parkinson's disease (PD)
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs13125108,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs1430961,Parkinson's disease (PD)
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs11932021,Parkinson's disease (PD)
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs12644119,Parkinson's disease (PD)
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs12644119,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs356228,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs356229,Parkinson's disease
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs356229,Parkinson's disease (PD)
LSLNC002933,NONHSAG038419,NONHSAT097394,4,rs3857047,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs1124015,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs1552970,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs1603252,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs6813115,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs6857779,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs7685009,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs17015809,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs1552972,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs1552973,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs1552974,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs1495557,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs2870006,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs6819340,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs10018847,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs10516839,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs10516839,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs13125108,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs1430961,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs11932021,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs12644119,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs12644119,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356228,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356229,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356229,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs3857047,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356178,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs181489,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs181489,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356169,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356169,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356174,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356174,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356180,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356210,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs2572323,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs3857051,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs3857052,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs7436973,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs7655792,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs7675290,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs7681312,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs7681815,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs8180214,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs10003708,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs17016071,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs11931074,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs11931074,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs168552,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs168552,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356165,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356165,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356219,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356219,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356220,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356220,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356221,Parkinson's disease (PD)
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356221,Parkinson's disease
LSLNC002934,NONHSAG038419,NONHSAT097395,4,rs356222,Parkinson's disease
